past_capital_employed_ltm_history_offset,0,-1,-2,-3,-4,-5
past_capital_employed_ltm_history,4412,1744.5,1654.0559,1074.54558,948.33975,885.11951
past_return_on_capital_employed_ltm_history_offset,0,-1,-2,-3,-4,-5
past_return_on_capital_employed_ltm_history,0.08361,0.16629,0.13947,0.19716,0.1468,0.0926
past_latest_fiscal_year,2026
past_latest_fiscal_quarter,2
past_business_revenue_segments
past_geographic_revenue_segments,450.7,254.8,364.2
past_selling_general_admin_expense,250
past_research_development_expense,248.8
past_sales_marketing_expense,95.7
past_stock_based_compensation,48.7
past_depreciation_amortization
past_general_admin_expense,154.3
past_non_operating_expense,206.5
past_last_processed_filing_date,1771891200
past_last_company_filing_date,1771996320
past_last_announced_date,1769122020
past_latest_filing_processed,1
value_pe,43.24884
value_pb,3.85913
value_peg,1.44536
value_beta_5y,1.1035
value_beta_5y_unlevered,0.92213
value_intrinsic_discount,0.34148
value_npv_per_share,45.67808
value_earnings_per_share_growth_1y,0.34018
value_merged_future_earnings_per_share_date,1498780800,1530316800,1561852800,1593475200
value_merged_future_earnings_per_share,0.10875,0.14575,0.18875,0.23933
value_intrinsic_value_de,0.28098
value_intrinsic_value_iso,AU
value_intrinsic_value_npv,10665.72837
value_intrinsic_value_reit
value_intrinsic_value_pvtv,7166.35805
value_intrinsic_value_model,"2 Stage Free Cash Flow to Equity"
value_intrinsic_value_pv_5y,3499.37032
value_intrinsic_value_tax_rate,0.3
value_intrinsic_value_asset_based
value_intrinsic_value_levered_beta,1.28335
value_intrinsic_value_adr_per_share,1
value_intrinsic_value_npv_per_share,45.67808
value_intrinsic_value_two_stage_fcf_scale,Millions
value_intrinsic_value_two_stage_fcf_fcf_ltm,209.86716
value_intrinsic_value_two_stage_fcf_fcf_data_date,1688083200,1719705600,1751241600,1782777600,1814313600,1845936000
value_intrinsic_value_two_stage_fcf_fcf_data,-101.0506,132.84967,165.36667,194.86667,311.43333,433.85
value_intrinsic_value_two_stage_fcf_fcf_count_date,1688083200,1719705600,1751241600,1782777600,1814313600,1845936000
value_intrinsic_value_two_stage_fcf_fcf_count,5,3,6,6,6,6
value_intrinsic_value_two_stage_fcf_first_stage_2026,194.86667,"Analyst x6",178.69711
value_intrinsic_value_two_stage_fcf_first_stage_2027,311.43333,"Analyst x6",261.89369
value_intrinsic_value_two_stage_fcf_first_stage_2028,433.85,"Analyst x6",334.56424
value_intrinsic_value_two_stage_fcf_first_stage_2029,522.51067,"Est @ 20.44%",369.50052
value_intrinsic_value_two_stage_fcf_first_stage_2030,602.93056,"Est @ 15.39%",390.99136
value_intrinsic_value_two_stage_fcf_first_stage_2031,674.43653,"Est @ 11.86%",401.07069
value_intrinsic_value_two_stage_fcf_first_stage_2032,737.75139,"Est @ 9.39%",402.31836
value_intrinsic_value_two_stage_fcf_first_stage_2033,794.24449,"Est @ 7.66%",397.18606
value_intrinsic_value_two_stage_fcf_first_stage_2034,845.44331,"Est @ 6.45%",387.70754
value_intrinsic_value_two_stage_fcf_first_stage_2035,892.77428,"Est @ 5.60%",375.44074
value_intrinsic_value_two_stage_fcf_scale_numeric,1000000
value_intrinsic_value_two_stage_fcf_growth_cagr_5y,0.27643
value_intrinsic_value_two_stage_fcf_shares_outstanding,333.43478
value_intrinsic_value_two_stage_fcf_capital_to_revenue_ratio_3yr_avg,-0.1683
value_intrinsic_value_two_stage_fcf_combined_free_cash_flow_time_series_date,1767139200,1814313600,1845936000
value_intrinsic_value_two_stage_fcf_combined_free_cash_flow_time_series,209.86716,311.43333,433.85
value_intrinsic_value_two_stage_fcf_annualized_adjust_free_cash_flow_time_series_date,1703980800,1735603200,1767139200
value_intrinsic_value_two_stage_fcf_annualized_adjust_free_cash_flow_time_series,168.93841,195.24348,209.86716
value_intrinsic_value_cost_of_equity,0.09049
value_intrinsic_value_equity_premium,0.0423
value_intrinsic_value_excess_returns
value_intrinsic_value_risk_free_rate,0.0362
value_intrinsic_value_terminal_value,17041.14496
value_intrinsic_value_unlevered_beta,1.18905
value_intrinsic_value_dividend_discount,,,,,,
value_intrinsic_value_intrinsic_discount,0.34148
value_intrinsic_value_levered_beta_actual,1.28335
value_intrinsic_value_npv_per_share_reported_currency,31.98745
value_industry_analysis
value_market_cap_usd,8611395409.2914
value_market_cap,12297074612
value_market_cap_band,large7
value_last_share_price,30.08
value_price_to_sales,6.56596
value_ev_to_sales,10.07326
value_ev_to_ebitda,25.20554
value_return_1d,-0.18438
value_return_7d,-0.21687
value_return_30d,-0.189
value_return_90d,-0.23207
value_return_ytd,-0.5612
value_return_1yr_abs,-0.7166
value_return_3yr_abs,-0.61077
value_return_5yr_abs,-0.04447
value_return_7d_total_return,-0.21687
value_return_30d_total_return,-0.189
value_return_90d_total_return,-0.23207
value_return_ytd_total_return,-0.56031
value_return_1yr_total_return,-0.71568
value_return_3yr_total_return,-0.60792
value_return_5yr_total_return,-0.03376
value_return_since_ipo_abs,6.73265
value_price_target,75.22103
value_price_target_low,40.7493
value_price_target_high,138.93608
value_price_target_analyst_count,16
value_market_cap_movement_1d,-2267356490.282
value_market_cap_movement_usd_1d,-1587784403.0147
value_market_cap_movement_7d,-2777511700.74
value_market_cap_movement_usd_7d,-1945035893.7942
value_market_cap_movement_30d,-2337377793.78
value_market_cap_movement_usd_30d,-1636818921.4283
value_market_cap_movement_90d,-3030271009.11
value_market_cap_movement_usd_90d,-2122038182.2596
value_market_cap_movement_1y,-25189163445.18
value_market_cap_movement_usd_1y,-17639467377.391
value_market_cap_movement_3y,-15416644063.2
value_market_cap_movement_usd_3y,-10795967504.578
value_market_cap_movement_5y,-152482998.36
value_market_cap_movement_usd_5y,-106780794.09154
industry_averages_industry_id,8040000
industry_averages_country_iso,AU
industry_averages_value_score,1.34288
industry_averages_dividends_score,0.07427
industry_averages_future_performance_score,3.77684
industry_averages_health_score,4.98678
industry_averages_past_performance_score,1.78766
industry_averages_total_score,11.96843
industry_averages_share_price,60.07971
industry_averages_market_cap,418959444.09882
industry_averages_intrinsic_discount,-1.15177
industry_averages_analyst_count,13
industry_averages_pe,61.08312
industry_averages_pb,2.8949
industry_averages_peg,2.71766
industry_averages_future_one_year_growth,0.32159
industry_averages_future_three_year_growth,1.36198
industry_averages_future_one_year_roe
industry_averages_future_three_year_roe
industry_averages_past_one_year_growth,0.09044
industry_averages_past_five_year_growth,0.22054
industry_averages_roe,0.09432
industry_averages_roa,0.06459
industry_averages_dividend_yield,0.00628
industry_averages_future_dividend_yield,0.01006
industry_averages_payout_ratio
industry_averages_eps,0.51139
industry_averages_insider_buying,0.7714
industry_averages_debt_equity,0.31376
industry_averages_levered_beta,0.88484
industry_averages_unlevered_beta,0.86101
industry_averages_total_base_count,110
industry_averages_profitable_count,20
industry_averages_analyst_coverage_count,52
industry_averages_dividend_count,10
industry_averages_beta_count,97
industry_averages_earnings_per_share_growth_annual,0.33344
industry_averages_net_income_growth_annual,0.34379
industry_averages_cash_ops_growth_annual,0.21529
industry_averages_revenue_growth_annual,0.15348
industry_averages_levered_beta_median,1.10063
industry_averages_base_source,AU
industry_averages_profitable_source,AU
industry_averages_analyst_source,AU
industry_averages_dividend_source,AU
industry_averages_beta_source,AU
industry_averages_all_industry_id,0
industry_averages_all_country_iso,AU
industry_averages_all_value_score,2.07248
industry_averages_all_dividends_score,2.45238
industry_averages_all_future_performance_score,1.77807
industry_averages_all_health_score,4.34993
industry_averages_all_past_performance_score,2.71172
industry_averages_all_total_score,13.36458
industry_averages_all_share_price,54.58122
industry_averages_all_market_cap,902580991.19969
industry_averages_all_intrinsic_discount,-0.10557
industry_averages_all_analyst_count,12
industry_averages_all_pe,18.97006
industry_averages_all_pb,1.41245
industry_averages_all_peg,1.80666
industry_averages_all_future_one_year_growth,0.18314
industry_averages_all_future_three_year_growth,0.60758
industry_averages_all_future_one_year_roe
industry_averages_all_future_three_year_roe
industry_averages_all_past_one_year_growth,-0.00437
industry_averages_all_past_five_year_growth,0.15795
industry_averages_all_roe,0.09449
industry_averages_all_roa,0.05812
industry_averages_all_dividend_yield,0.04197
industry_averages_all_future_dividend_yield,0.0396
industry_averages_all_payout_ratio
industry_averages_all_eps,2.25166
industry_averages_all_insider_buying,0.58598
industry_averages_all_debt_equity,1.25136
industry_averages_all_levered_beta,0.81413
industry_averages_all_unlevered_beta,0.63492
industry_averages_all_total_base_count,1900
